videoid,contentUrl,duration,page_dir,name
1010854871,https://ak.picdn.net/shutterstock/videos/1010854871/preview/stock-footage-beautiful-pregnant-woman-caressing-her-belly-woman-touching-her-tummy-happy-expectant-mother-at.mp4,PT00H00M12S,102751_102800,Beautiful pregnant woman caressing her belly. woman touching her tummy. happy expectant mother at home. gravid girl. slow motion scene
23190433,https://ak.picdn.net/shutterstock/videos/23190433/preview/stock-footage-view-of-the-high-rise-buildings-on-the-beach-of-barceloneta-in-winter.mp4,PT00H00M12S,147851_147900,View of the high-rise buildings on the beach of barceloneta in winter
26259389,https://ak.picdn.net/shutterstock/videos/26259389/preview/stock-footage-caucasian-woman-with-arabic-or-middle-oriental-physiognomy-raising-arms-and-jumping.mp4,PT00H00M08S,115051_115100,Caucasian woman with arabic or middle-oriental physiognomy raising arms and jumping
1010635274,https://ak.picdn.net/shutterstock/videos/1010635274/preview/stock-footage-krabi-thailand-march-slow-motion-three-young-thai-people-ride-a-motorbike-through-heavy.mp4,PT00H00M19S,123951_124000,"Krabi, thailand - march 2017, slow motion: three young thai people ride a motorbike through heavy rainfall. young people ride together on motorcycle through empty tourist town during the rainy season."
31105900,https://ak.picdn.net/shutterstock/videos/31105900/preview/stock-footage--k-high-quality-aerial-drone-video-of-moscow-river-channel-connecting-it-to-russia-s-great-river.mp4,PT00H00M16S,089001_089050,"4k high quality aerial drone video of moscow river channel connecting it to russia's great river volga, gateways, waterways with vessels near town dmitrov 70 km north of moscow, russia on summer day"
22313083,https://ak.picdn.net/shutterstock/videos/22313083/preview/stock-footage-cutting-onion-in-kitchen.mp4,PT00H00M11S,046801_046850,Cutting onion in kitchen 
9325982,https://ak.picdn.net/shutterstock/videos/9325982/preview/stock-footage-zagreb-croatia-march-fashion-model-wearing-clothes-designed-by-ivica-klaric-on-the.mp4,PT00H00M12S,116601_116650,"Zagreb, croatia - march 21, 2015: fashion model wearing clothes designed by ivica klaric on the 'fashion.hr' fashion show"
1718173,https://ak.picdn.net/shutterstock/videos/1718173/preview/stock-footage-holiday-background.mp4,PT00H00M15S,115351_115400,Holiday background
1057956310,https://ak.picdn.net/shutterstock/videos/1057956310/preview/stock-footage-droneshot-at-madeiras-cliffs-by-christ-statue.mp4,PT00H00M23S,174901_174950,Droneshot at madeiras cliffs by christ statue
4135039,https://ak.picdn.net/shutterstock/videos/4135039/preview/stock-footage-boys-inflates-the-balloons-close-up-profile.mp4,PT00H00M17S,083601_083650,"Boys inflates the balloons(close-up,profile)"
1025225681,https://ak.picdn.net/shutterstock/videos/1025225681/preview/stock-footage-gopuram-symbol-inflames-then-disappears-in-out-loop-alpha-channel-premultiplied-matted-with.mp4,PT00H00M18S,125951_126000,Gopuram symbol inflames. then disappears. in - out loop. alpha channel premultiplied - matted with color black
1040497115,https://ak.picdn.net/shutterstock/videos/1040497115/preview/stock-footage-a-young-couple-a-guy-and-a-girl-walk-in-an-alley-of-trees-illuminated-by-the-sun.mp4,PT00H00M11S,067551_067600,A young couple a guy and a girl walk in an alley of trees illuminated by the sun.
19451206,https://ak.picdn.net/shutterstock/videos/19451206/preview/stock-footage-rotating-potato-chips-close-up-macro-view-food-background.mp4,PT00H00M25S,173951_174000,"Rotating potato chips close up, macro view food background"
1032487697,https://ak.picdn.net/shutterstock/videos/1032487697/preview/stock-footage-woman-look-around-the-city-in-yokohama.mp4,PT00H00M18S,177451_177500,Woman look around the city in yokohama
12863372,https://ak.picdn.net/shutterstock/videos/12863372/preview/stock-footage--k-businesswoman-talking-on-mobile-phone-outdoors-in-the-city-shot-on-red-epic.mp4,PT00H00M30S,123901_123950,4k businesswoman talking on mobile phone outdoors in the city. shot on red epic.
1019127724,https://ak.picdn.net/shutterstock/videos/1019127724/preview/stock-footage-abstract-background-with-wave-oil-imitation-d-rendering-computer-generating-backdrop.mp4,PT00H00M20S,112701_112750,"Abstract background with wave oil imitation, 3d rendering computer generating backdrop"
1048176451,https://ak.picdn.net/shutterstock/videos/1048176451/preview/stock-footage-seamless-looping-d-animation-of-a-soccer-ball-reflecting-the-flags-of-portugal-and-denmark-in-k.mp4,PT00H00M30S,113001_113050,Seamless looping 3d animation of a soccer ball reflecting the flags of portugal and denmark in 4k resolution
1042106131,https://ak.picdn.net/shutterstock/videos/1042106131/preview/stock-footage-couple-hiking-in-hawaii-holding-hands-on-top-of-hill-overlooking-the-ocean-pov-of-man-following.mp4,PT00H00M13S,180751_180800,"Couple hiking in hawaii, holding hands on top of hill overlooking the ocean. pov of man following girlfriend leading the way "
17977138,https://ak.picdn.net/shutterstock/videos/17977138/preview/stock-footage-irvine-ca-usa-may-point-of-view-vehicle-driving-shot-through-a-parking-lot-at-the.mp4,PT00H00M12S,063551_063600,"Irvine, ca/usa: may 27, 2016- point of view vehicle driving shot through a parking lot at the university of california at irvine - uci. a vehicle follows a campus bus to a student drop off point."
121864,https://ak.picdn.net/shutterstock/videos/121864/preview/stock-footage-ntsc-bonaire-zoom-cruise-ship.mp4,PT00H00M16S,148051_148100,Ntsc: bonaire - zoom & cruise ship
9040492,https://ak.picdn.net/shutterstock/videos/9040492/preview/stock-footage-young-woman-checking-her-makeup-in-mirror-at-beauty-salon.mp4,PT00H00M15S,139151_139200,"Young woman checking her makeup in mirror at beauty salon
1034329847,https://ak.picdn.net/shutterstock/videos/1034329847/preview/stock-footage--k-looping-banknote-counting-rubles.mp4,PT00H00M10S,072201_072250,4k looping banknote counting 5000 rubles 1
28656523,https://ak.picdn.net/shutterstock/videos/28656523/preview/stock-footage-petals-of-cherry-blossom.mp4,PT00H00M05S,131701_131750,Petals of cherry blossom
3842288,https://ak.picdn.net/shutterstock/videos/3842288/preview/stock-footage-industrial-climbers-facade-cleaning-time-lapse-window-cleaners-outside-of-an-office-building.mp4,PT00H00M10S,117751_117800,Industrial climbers - facade cleaning - time lapse."
4696364,https://ak.picdn.net/shutterstock/videos/4696364/preview/stock-footage-aruba-oranjestand.mp4,PT00H00M14S,035001_035050,Aruba oranjestand
1026162359,https://ak.picdn.net/shutterstock/videos/1026162359/preview/stock-footage-kids-drawing-green-screen-with-theme-of-kissing.mp4,PT00H00M06S,193201_193250,Kids drawing green screen with theme of kissing
20826043,https://ak.picdn.net/shutterstock/videos/20826043/preview/stock-footage-seamless-cgi-d-animation-ancient-pyramid-magic-mechanism-sacred-force-moving-heavy-blocks.mp4,PT00H00M10S,179651_179700,Seamless cgi 3d animation. ancient pyramid magic mechanism. sacred force moving heavy blocks.
1017999859,https://ak.picdn.net/shutterstock/videos/1017999859/preview/stock-footage-female-touching-a-birch-tree-in-autumn.mp4,PT00H00M28S,120951_121000,Female touching a birch tree in autumn.
5464292,https://ak.picdn.net/shutterstock/videos/5464292/preview/stock-footage-silhouette-crane-and-beautiful-clean-sunset-time-lapse.mp4,PT00H00M14S,098051_098100,Silhouette crane and beautiful clean sunset time lapse
1054832603,https://ak.picdn.net/shutterstock/videos/1054832603/preview/stock-footage-trimming-and-polishing-dog-claws-high-quality-k-footage.mp4,PT00H00M18S,139751_139800,Trimming and polishing dog claws. high quality 4k footage
1041337048,https://ak.picdn.net/shutterstock/videos/1041337048/preview/stock-footage-beautiful-luxurious-white-swans-on-a-pond-in-front-of-the-nymphenburg-palace-munich-bavaria.mp4,PT00H00M08S,111151_111200,"Beautiful luxurious white swans on a pond in front of the nymphenburg palace, munich, bavaria, germany"
20729746,https://ak.picdn.net/shutterstock/videos/20729746/preview/stock-footage-male-hand-using-chopsticks-to-eat-nutritious-stir-fried-noodles.mp4,PT00H00M10S,033701_033750,Male hand using chopsticks to eat nutritious stir-fried noodles
3216766,https://ak.picdn.net/shutterstock/videos/3216766/preview/stock-footage-barcelona-october-view-of-plaza-de-espana-during-day-on-october-barcelona-spain.mp4,PT00H00M07S,115401_115450,"Barcelona-october 29: view of plaza de espana during day, on october 29, 2012, barcelona, spain"
30271645,https://ak.picdn.net/shutterstock/videos/30271645/preview/stock-footage-work-in-progress-street-sign-and-traffic.mp4,PT00H00M07S,013551_013600,Work in progress street sign and traffic
1049836756,https://ak.picdn.net/shutterstock/videos/1049836756/preview/stock-footage-a-dark-room-with-a-turned-on-ultrasonic-diffuser-releasing-white-smoky-aromatic-air-from-essential.mp4,PT00H00M14S,064001_064050,A dark room with a turned on ultrasonic diffuser releasing white smoky aromatic air from essential oil - close up shot
1017540031,https://ak.picdn.net/shutterstock/videos/1017540031/preview/stock-footage-school-of-bigeye-trevallies-and-great-barracuda-on-a-colorful-coral-reef-k-footage.mp4,PT00H00M13S,090051_090100,School of bigeye trevallies and great barracuda on a colorful coral reef. 4k footage
1031845379,https://ak.picdn.net/shutterstock/videos/1031845379/preview/stock-footage-closeup-shot-of-chicken-tikka-kebab-on-barbecue-griller.mp4,PT00H00M07S,145351_145400,Closeup shot of chicken tikka kebab on barbecue griller.
1007205889,https://ak.picdn.net/shutterstock/videos/1007205889/preview/stock-footage-slow-motion-bee-working-on-sunflower-blue-sky-and-sunny-weather.mp4,PT00H00M29S,182501_182550,"Slow motion: bee working on sunflower, blue sky and sunny weather."
1025805458,https://ak.picdn.net/shutterstock/videos/1025805458/preview/stock-footage-aerial-view-of-lake-baringo-with-flamingos-kenya.mp4,PT00H00M33S,069551_069600,"Aerial view of lake baringo with flamingos, kenya"
8270284,https://ak.picdn.net/shutterstock/videos/8270284/preview/stock-footage-stream-waterfall-close-up-with-k-resolution-view.mp4,PT00H00M28S,173001_173050,Stream waterfall close up with 4k resolution view
1034388671,https://ak.picdn.net/shutterstock/videos/1034388671/preview/stock-footage-oxygen-bubbles-in-clear-blue-beautiful-water-close-up-view-media-mineral-water-enriched-with.mp4,PT00H00M05S,008701_008750,"Oxygen bubbles in clear blue beautiful water, close up view. media. mineral water enriched with oxygen."
10448564,https://ak.picdn.net/shutterstock/videos/10448564/preview/stock-footage-winter-flight.mp4,PT00H00M15S,141801_141850,Winter flight
1027327859,https://ak.picdn.net/shutterstock/videos/1027327859/preview/stock-footage-kyiv-ukraine-september-professional-movie-camera-backstage-cinema-production-filming.mp4,PT00H00M14S,039701_039750,"Kyiv, ukraine - september 19, 2017. professional movie camera. backstage cinema production. filming and filmmaking. professional film equipment. camera on the set of the film. movie camera"
1026843641,https://ak.picdn.net/shutterstock/videos/1026843641/preview/stock-footage-butterflies-fly-one-after-another-on-a-green-background-two-beautiful-d-animations-k-ultra-hd.mp4,PT00H00M38S,138801_138850,Butterflies fly one after another on a green background. two beautiful 3d animations. 4k ultra hd 3840x2160. look for more options in my portfolio
1030853591,https://ak.picdn.net/shutterstock/videos/1030853591/preview/stock-footage-london-united-kingdom-uk-street-act-performing-blowing-bubbles.mp4,PT00H00M22S,131351_131400,"London, united kingdom (uk) - 11 19 2018: street act performing blowing bubbles"
1057882252,https://ak.picdn.net/shutterstock/videos/1057882252/preview/stock-footage-smiling-happy-hispanic-young-woman-texting-with-friends-on-her-mobile-phone-while-having-a-walk-in.mp4,PT00H00M09S,134101_134150,Smiling happy hispanic young woman texting with friends on her mobile phone while having a walk in town streets after quarantine.
1019591551,https://ak.picdn.net/shutterstock/videos/1019591551/preview/stock-footage-young-and-beautiful-wedding-couple-lie-together-on-the-mountain-and-hold-hands-of-each-other.mp4,PT00H00M05S,175001_175050,Young and beautiful wedding couple lie together on the mountain and hold hands of each other. shooting from the air. aerial shot. lovely groom and bride
1028023370,https://ak.picdn.net/shutterstock/videos/1028023370/preview/stock-footage-personal-trainer-showing-exercises-in-a-gym.mp4,PT00H00M09S,128601_128650,Personal trainer showing exercises in a gym
1042220647,https://ak.picdn.net/shutterstock/videos/1042220647/preview/stock-footage-abstract-digital-glitch-art-animation-effect-retro-futurism-wave-style-video-signal-damage-with.mp4,PT00H00M39S,183551_183600,Abstract digital glitch art animation effect. retro futurism wave style. video signal damage with pixel noise and error interference
1045487818,https://ak.picdn.net/shutterstock/videos/1045487818/preview/stock-footage-young-brown-chicken-chickens-standing-on-farmyard-bird-farm-on-village.mp4,PT00H00M12S,129401_129450,Young brown chicken.chickens standing on farmyard.bird farm on village
1036615352,https://ak.picdn.net/shutterstock/videos/1036615352/preview/stock-footage-balete-batangas-philippines-marian-orchard-site-in-balete-batangas-philippines.mp4,PT00H00M13S,087601_087650,"Balete batangas / philippines - 05 18 2019: marian orchard site in balete, batangas. philippines"
1024734521,https://ak.picdn.net/shutterstock/videos/1024734521/preview/stock-footage-pets-gray-cat-washing-on-the-street-a-white-cat-approaches-him-then-this-cat-go-away.mp4,PT00H00M14S,054001_054050,Pets. gray cat washing on the street. a white cat approaches him. then this cat go away.
1054230545,https://ak.picdn.net/shutterstock/videos/1054230545/preview/stock-footage-best-video-of-blooming-flowers-d-animation-of-floral-background-abstract-video-background-for.mp4,PT00H00M15S,028151_028200,"Best video of blooming flowers. 3d animation of floral background. abstract video background for movie, advertising, video channels and news channels. colorful flowers. glittering background."
8850535,https://ak.picdn.net/shutterstock/videos/8850535/preview/stock-footage-diced-ham-seamless-loopable.mp4,PT00H00M30S,130051_130100,Diced ham (seamless loopable)
